9 0 9	BB.K..CCCKU..AAKUG.FF.UG.....GEEE.TT 
15 6 9	..BBUGCCCKUGAA.KUGFF.K........EEE.TT B98 K99 U99 A99 G98 F99 
15 6 9	..BB..CCCK.G.AAKUGFF.KUG....U..EEETT B98 K99 U99 G99 F99 E99 
15 6 9	...BBG.CCCUG.AAKUGFF.KU....K..EEETT. B97 K98 C99 G98 F99 T99 
15 6 9	.BB.U..CCCU..AAKUG.FFK.G...K.GEEE.TT B99 K98 C99 U97 
15 6 9	..BB..CCCK.G.AAKUGFF.KUG....U.EEETT. B98 K99 U99 G99 F99 T99 
15 6 9	...KBBCCCKUGAA.KUG.FF.UG......EEE.TT B96 K94 A99 G99 
15 6 9	...KBBCCCK...AAKUG..FFUG....UG.EEETT B96 K94 U99 F99 E99 
15 6 9	..BB..CCCKUG.AAKUG.FFKUG.......EEETT B98 K99 U98 G99 E99 
15 6 9	..BB.GCCC.UGAA.KUG.FFKU....K..EEE.TT B96 A99 K96 G98 
15 6 9	BB......CCC.AA.KUGFF.KUG...KUGEEE.TT K96 C98 U99 A99 F99 
15 6 9	..BBUGCCC.UG.AAKUG.FFK.....K...EEETT B98 K98 U99 G98 E99 
15 6 9	BB.....CCCU..AAKUG.FFKUG...K.GEEE.TT B98 C99 U98 K98 
15 9 6	..BBU..CCCU.AA.KU..FFK.G...K.GEEETTG B94 C99 A99 K98 U97 G99 T99 
15 6 9	BB....CCC..GAA.KUGFF.KUG...KU..EEETT K98 U99 A99 G99 F99 E99 
15 6 9	....BBCCC..GAA.KUG.FFKUG...KU..EEETT B96 K98 U99 A99 G99 E99 
15 6 9	.BBKU.CCCKUGAA.KUG...FFG......EEETT. B99 U99 A99 G99 F98 T99 
15 6 9	.BB.U.CCCKUG.AAKUGFF.K.G......EEETT. B99 K99 U99 G99 F99 T99 
15 6 9	BB..U..CCCU.AA.KUG.FFK.G...K.GEEETT. K96 C99 U99 A99 T99 
15 6 9	..BB.GCCCK.G.AAKUG.FFKU.....U..EEETT B98 K99 U99 G98 E99 
15 6 9	BB.KUGCCCKUG.AAKUG...FF.......EEETT. U99 G98 F98 T99 
15 6 9	....BB.CCCU.AA.KUG.FFKUG...K.GEEETT. B96 K96 C99 A99 T99 
15 9 6	...KBBCCCK..AA.KU..FF.UG....UGEEETTG B96 K96 U99 A99 G99 F98 T99 
15 6 9	BB..UGCCCKUG.AAKUG...KFF......EEE.TT K99 U99 G98 F97 
15 6 9	BB..UGCCC.UG.AAKUG...KFF...K..EEE.TT K98 U99 G98 F97 
15 6 9	BB..UGCCCKUGAA.KUGFF.K.........EEETT K99 U99 A99 G98 F99 E99 
15 6 9	BB...GCCCK.GAA.KUGFF.KU.....U.EEE.TT K99 U97 A99 G98 F99 
15 6 9	BB..UG.CCCUG.AAKUGFF.K.....K...EEETT K98 C99 U99 G98 F99 E99 
15 6 9	...BB.CCCKUG.AAKUG.FFKUG.......EEETT B97 K99 G99 F98 E99 
15 6 9	..BBU.CCC.UG.AAKUGFF.K.G...K...EEETT B98 K98 U99 G99 F99 E99 
15 6 9	..BBU.CCC.UGAA.KUG.FFK.G...K...EEETT B98 K98 U99 A99 G99 E99 
15 6 9	.BBK.GCCCKUG.AAKUGFF..U.......EEE.TT B99 K94 G98 F99 
15 6 9	..BB...CCCU.AA.KUGFF.KUG...K.G.EEETT B98 K98 C99 A99 F99 E99 
15 6 9	BB...G.CCCUGAA.KUGFF.KU....K...EEETT K98 C99 A99 G98 F99 E99 
15 6 9	BB....CCCK.G.AAKUG.FFKUG....U.EEETT. K97 U99 G97 T99 
15 6 9	BB..U..CCCUGAA.KUG.FFK.G...K...EEETT K98 C99 U99 A99 G99 E99 
15 6 9	BB.....CCCUGAA.KUGFF.KUG...K..EEE.TT K96 C99 A99 G99 F99 
15 6 9	BB...G.CCC.GAA.KUG.FFKU....KU..EEETT K98 C99 U99 A99 G98 E99 
15 6 9	.BBKUGCCCKUGAA.KUGFF..........EEETT. B99 U99 A99 G98 F99 T99 
15 6 9	....BBCCC...AA.KUGFF.KUG...KUG.EEETT B96 K98 U99 A99 F99 E99 
15 6 9	.BB.UGCCC.UGAA.KUG.FFK.....K..EEETT. B99 K98 U99 A99 G98 T99 
15 6 9	..BBUGCCC.UGAA.KUG.FFK.....K..EEETT. B98 K98 U99 A99 G98 T99 
15 6 9	....BBCCC..GAA.KUG.FFKUG...KU.EEE.TT B96 K98 U99 A99 G99 
15 6 9	...KBBCCCK.GAA.KUG.FF.UG....U.EEE.TT B96 K98 U99 A99 G99 
15 6 9	..BB.G..CCCG.AAKUG.FFKU....KU..EEETT B98 K98 C98 U99 G98 E99 
15 6 9	..BB....CCC.AA.KUG.FFKUG...KUGEEE.TT B98 K96 C98 U99 A99 
15 6 9	.BB...CCCK.G.AAKUG.FFKUG....U.EEETT. B99 K97 U99 G99 T99 
15 6 9	..BB.GCCCK.G.AAKUG.FFKU.....U.EEETT. B98 K99 U97 G98 T99 
15 6 9	....BBCCCKUG.AAKUGFF.KUG......EEE.TT B96 K95 G99 F99 
15 6 9	..BB....CCC.AA.KUG.FFKUG...KUG.EEETT B98 K98 C98 U99 A99 E99 
15 6 9	...BB...CCC.AA.KUG.FFKUG...KUGEEE.TT B97 K96 C98 U99 A99 
15 6 9	....BB.CCCU.AA.KUGFF.KUG...K.G.EEETT B96 K98 C99 A99 F99 E99 
15 6 9	....BB.CCC...AAKUGFF.KUG...KUG.EEETT B96 K98 C99 U99 F99 E99 
15 6 9	.BBK..CCCKU.AA.KUG..FFUG.....GEEE.TT B99 U98 A99 F97 
15 6 9	....BB.CCCUG.AAKUG.FFKUG...K...EEETT B96 K96 C99 G99 E99 
15 9 6	...BB...CCC.AA..UG.FFKUG...KUGEEEKTT B95 C98 G98 A99 U99 K97 
15 6 9	...BB.CCCKUG.AAKUG.FFKUG......EEE.TT B97 K95 A98 G99 
15 9 6	...BB.CCC..GAA..UG.FFKUG...KU.EEEKTT B95 C96 G99 A99 U99 K97 
15 6 9	.BB.UGCCCKUG.AAKUG...KFF......EEE.TT B99 K99 U99 G98 F97 
15 6 9	BB.K..CCCK.GAA.KUGFF..UG....U.EEETT. U99 A99 G97 F99 T99 
15 6 9	.BB......CCC.AAKUGFF.KUG...KUG.EEETT B99 K98 C97 U99 F99 E99 
15 6 9	.BB....CCC..AA.KUG.FFKUG...KUGEEETT. B99 K98 C99 U99 A99 T99 
15 6 9	.BB....CCC.G.AAKUG.FFKUG...KU.EEETT. B99 K98 C99 U99 G99 T99 
15 6 9	..BBUG.CCCUG.AAKUG.FFK.....K..EEETT. B98 K98 C99 U99 G98 T99 
15 6 9	.BB.....CCC.AA.KUG.FFKUG...KUGEEETT. B99 K98 C98 U99 A99 T99 
15 6 9	.BB...CCC...AA.KUGFF.KUG...KUGEEETT. B99 K98 U99 A99 F99 T99 
15 6 9	.BB...CCC..G.AAKUGFF.KUG...KU.EEETT. B99 K98 U99 G99 F99 T99 
15 6 9	.BB.U.CCCKU.AA.KUGFF.K.G.....G.EEETT B99 K99 U99 A99 F99 E99 
15 6 9	.BB.....CCCG.AAKUGFF.KUG...KU.EEE.TT B99 K98 C98 U99 G99 F99 
15 6 9	..BB..CCCK..AA.KUG.FFKUG....UGEEETT. B98 K99 U99 A99 T99 
15 6 9	...BBG.CCCUG.AAKUGFF.KU....K..EEETT. B97 K98 C99 G98 F99 T99 
15 6 9	.BB......CCC.AAKUGFF.KUG...KUGEEETT. B99 K98 C97 U99 F99 T99 
15 6 9	...BBG.CCCUG.AAKUGFF.KU....K..EEETT. B97 K98 C99 G98 F99 T99 
15 6 9	.BB.....CCC.AA.KUGFF.KUG...KUGEEE.TT B99 K98 C98 U99 A99 F99 
15 6 9	.BB......CCCAA.KUGFF.KUG...KUGEEE.TT B99 K98 C97 U99 A99 F99 
13 7 6	.BB......CCCAA..UGFF.KUG...KUGEEEKTT B99 K97 C97 U99 A99 F99 
14 8 6	....BB...CCCAA..UGFF.KUG...KUGEEEKTT B96 K97 C97 U99 A99 F99 
14 8 6	.BB......CCC..AAUGFF.KUG...KUGEEEKTT B99 K97 C97 U99 A97 F99 
15 6 9	....BBCCCK..AA.KUGFF.KUG....UGEEETT. B96 K99 U99 A99 F99 T99 
15 6 9	..BBU..CCCU.AA.KUG.FFK.G...K.GEEETT. B98 K98 C99 U99 A99 T99 
15 9 6	.BB......CCCAA..UGFF.KUG...KUGEEEKTT B99 K97 C97 U99 A99 G98 F99 
15 6 9	BB.....CCCU..AAKUGFF.KUG...K.GEEETT. K98 C99 U98 F99 T99 
15 6 9	.BB....CCCUGAA.KUG.FFKUG...K..EEETT. B99 K98 C99 A99 G99 T99 
15 6 9	..BBU.CCC.U.AA.KUGFF.K.G...K.GEEETT. B98 K98 U99 A99 F99 T99 
15 6 9	...BBGCCC..G.AAKUGFF.KU....KU.EEETT. B97 K98 U99 G98 F99 T99 
15 6 9	...BBGCCC..GAA.KUGFF.KU....KU.EEE.TT B97 K98 U99 A99 G98 F99 
15 6 9	BB.....CCC.G.AAKUG.FFKUG...KU.EEE.TT K98 C99 U99 G99 F98 
15 6 9	BB.....CCC.GAA.KUGFF.KUG...KU.EEE.TT K98 C99 U99 A99 G99 F99 
15 6 9	...BB.CCC..G.AAKUGFF.KUG...KU.EEETT. B97 K98 U99 G99 F99 T99 
15 6 9	...KBBCCCKUG.AAKUG..FFUG......EEETT. B96 K94 G99 F99 T99 
15 6 9	.BBK.GCCCK.GAA.KUGFF..U.....U.EEETT. B99 U99 A99 G98 F99 T99 
15 6 9	BB...G..CCCG.AAKUGFF.KU....KU..EEETT K98 C98 U99 G98 F99 E99 
15 6 9	BB...G.CCC.G.AAKUGFF.KU....KU..EEETT K98 C99 U99 G98 F99 E99 
15 6 9	..BB.GCCC..G.AAKUGFF.KU....KU..EEETT B98 K98 U99 G98 F99 E99 
15 6 9	BB.K..CCCKU.AA.KUG..FFUG.....GEEETT. A99 G98 F97 T99 
15 6 9	...BB...CCC..AAKUGFF.KUG...KUGEEETT. B97 K98 C98 U99 F99 T99 
15 6 9	...BB.CCC...AA.KUGFF.KUG...KUGEEETT. B97 K98 U99 A99 F99 T99 
13 7 6	...BB.CCC...AA.KU.FF.KUG...KUGEEETTG B97 K98 U99 A99 G99 F99 T99 
14 8 6	...BB.CCCK..AA.KU.FF.KUG....UGEEETTG B97 K97 U99 A99 G99 F99 T99 
15 6 9	BB..U..CCCUG.AAKUGFF.K.G...K..EEETT. K98 C99 U99 G99 F99 T99 
15 6 9	..BB..CCCKU.AA.KUG.FFKUG.....GEEETT. B98 K99 U98 A99 T99 
15 6 9	.BB...CCCK.GAA.KUGFF.KUG....U.EEE.TT B99 K99 U99 A99 G99 F99 
15 6 9	..BB..CCCK..AA.KUGFF.KUG....UG.EEETT B98 K99 U99 A99 F99 E99 
15 6 9	.BB...CCC.UGAA.KUGFF.KUG...K...EEETT B99 K98 A99 G99 F99 E99 
15 6 9	....BBCCCK..AA.KUGFF.KUG....UG.EEETT B96 K99 U99 A99 F99 E99 
15 6 9	....BBCCC.U.AA.KUGFF.KUG...K.GEEETT. B96 K98 A99 F99 T99 
15 6 9	.BB..GCCCK.G.AAKUGFF.KU.....U..EEETT B99 K99 U99 G98 F99 E99 
15 6 9	BB.KU.CCCKUGAA.KUGFF...G......EEETT. U99 A99 G97 F99 T99 
15 6 9	.BB....CCC.GAA.KUG.FFKUG...KU.EEE.TT B99 K98 C99 U99 A99 G99 
15 6 9	...BB..CCC.GAA.KUG.FFKUG...KU.EEE.TT B97 K98 C99 U99 A99 G99 
15 6 9	...BBG.CCC.G.AAKUG.FFKU....KU..EEETT B97 K98 C99 U99 G98 E99 
15 6 9	.BB...CCCKUGAA.KUGFF.KUG.......EEETT B99 K99 A99 G99 F99 E99 
15 6 9	.BB..GCCC..G.AAKUGFF.KU....KU.EEE.TT B99 K96 U99 G98 F99 
15 6 9	BB....CCC.UG.AAKUG.FFKUG...K...EEETT K98 U98 G97 E99 
15 6 9	.BBK.GCCCK.GAA.KUG..FFU.....U..EEETT B99 U99 A99 G98 F99 E99 
15 6 9	...BBGCCC..G.AAKUG.FFKU....KU..EEETT B97 K98 U99 G98 E99 
15 6 9	..BB.GCCC..GAA.KUG.FFKU....KU..EEETT B98 K98 U99 A99 G98 E99 
15 6 9	..BB..CCCK.GAA.KUG.FFKUG....U.EEETT. B98 K99 U99 A99 G99 T99 
15 6 9	.BB...CCC..G.AAKUG.FFKUG...KU..EEETT B99 K98 U99 G97 E99 
15 6 9	..BBU.CCC.UG.AAKUGFF.K.G...K..EEETT. B98 K98 U99 G99 F99 T99 
15 6 9	BB...GCCC.UG.AAKUGFF.KU....K..EEETT. K98 U98 G98 F99 T99 
15 6 9	..BB...CCCU.AA.KUG.FFKUG...K.GEEETT. B96 C99 A99 K98 T99 
15 6 9	BB..U..CCCUG.AAKUGFF.K.G...K..EEETT. K98 C99 U99 G99 F99 T99 
15 6 9	.BB...CCC..GAA.KUG.FFKUG...KU.EEE.TT B99 K98 U97 A99 G99 
15 6 9	....BBCCC..G.AAKUG.FFKUG...KU..EEETT B96 K98 U99 G97 E99 
15 6 9	.BBKUGCCCKUGAA.KUG...FF.......EEETT. B99 U99 A99 G98 F98 T99 
15 6 9	.BBKUGCCCKUG.AAKUG....FF......EEETT. B99 U99 G98 F97 T99 
15 6 9	.BBK.GCCCKUG.AAKUGFF..U.......EEETT. B99 U98 G98 F99 T99 
15 6 9	...KBBCCCK.G.AAKUG..FFUG....U.EEE.TT B96 K94 U99 G99 F99 
15 6 9	...BB.CCC..GAA.KUG.FFKUG...KU.EEETT. B97 K98 U99 A99 G99 T99 
15 9 6	....BB...CCCAA..UGFF.KUG...KUGEEEKTT B96 K97 C97 U99 A97 F99 
15 6 9	BB....CCC...AA.KUGFF.KUG...KUG.EEETT K96 U99 A99 F99 E99 
15 6 9	...BB..CCC..AA.KUG.FFKUG...KUG.EEETT B97 K98 C99 U99 A99 E99 
15 6 9	BB..UGCCC.UGAA.KUGFF.K.....K...EEETT K98 U99 A99 G98 F99 E99 
15 6 9	BB...G..CCCGAA.KUGFF.KU....KU.EEE.TT K98 C98 U99 A99 G98 F99 
15 6 9	...BBG.CCC.GAA.KUG.FFKU....KU.EEE.TT B97 K98 C99 U99 A99 G98 
15 9 6	BB......CCCGAA..UGFF.KUG...KU.EEEKTT B96 C98 G99 A97 U99 F99 K97 
15 6 9	BB..U.CCCKU.AA.KUGFF.K.G.....G.EEETT K97 U99 A99 F99 E99 
15 6 9	.BB.UG.CCCUG.AAKUG.FFK.....K...EEETT B99 K98 C99 U99 G98 E99 
15 6 9	BB...GCCC..GAA.KUGFF.KU....KU.EEETT. K98 U99 A99 G98 F99 T99 
15 6 9	..BB..CCCKU.AA.KUGFF.KUG.....GEEETT. B94 K99 A99 F99 T99 
15 6 9	BB.....CCC..AA.KUGFF.KUG...KUG.EEETT K98 C99 U99 A99 F99 E99 
15 6 9	...BB...CCC.AA.KUGFF.KUG...KUGEEE.TT B97 K98 C98 U99 A99 F99 
15 6 9	...BB.CCC...AA.KUGFF.KUG...KUG.EEETT B97 K98 U99 A99 F99 E99 
15 6 9	BB.......CCC.AAKUGFF.KUG...KUGEEETT. K98 C97 U99 F99 T99 
15 6 9	BB..U..CCCU..AAKUGFF.K.G...K.GEEETT. K98 C99 U97 F99 T99 
15 6 9	..BB.GCCC..GAA.KUG.FFKU....KU.EEETT. B98 K98 U99 A99 G98 T99 
15 6 9	...BB.CCC..GAA.KUG.FFKUG...KU.EEE.TT B97 K98 U99 A99 G99 
15 6 9	.BBK..CCCK.GAA.KUG.FF.UG....U.EEE.TT B99 K96 U99 A99 G99 
15 6 9	.BB...CCC..GAA.KUGFF.KUG...KU.EEE.TT B99 K98 U99 A99 G99 F99 
15 6 9	.BB...CCC..GAA.KUG.FFKUG...KU..EEETT B99 K98 U99 A99 G99 E99 
15 6 9	.BBK..CCCK.GAA.KUGFF..UG....U.EEE.TT B99 U99 A99 G99 F97 
15 6 9	...BB.CCCKUGAA.KUGFF.KUG......EEE.TT B97 K95 A99 G99 F99 
15 6 9	...BBGCCC..GAA.KUG.FFKU....KU.EEETT. B97 K98 U99 A99 G98 T99 
15 6 9	BB...G..CCCGAA.KUG.FFKU....KU.EEETT. K98 C98 U99 A99 G98 T99 
15 6 9	.BBKUGCCCKUGAA.KUG....FF......EEE.TT B99 U99 A99 G98 F95 
15 6 9	BB.KUGCCCKUGAA.KUG...FF.......EEE.TT U99 A99 G98 F98 T98 
15 6 9	.BBK.GCCCK.G.AAKUG..FFU.....U.EEE.TT B99 U97 G98 F99 
15 6 9	.BBKUGCCCKUGAA.KUG...FF.......EEE.TT B99 U99 A99 G98 F96 
15 9 6	BB...G..CCCG..AAUG.FFKU....KU.EEEKTT B94 G98 C98 A99 U99 F98 K97 
15 6 9	..BBU..CCCUG.AAKUGFF.K.G...K..EEE.TT B98 K98 C99 U99 G99 F99 
15 6 9	.BB..GCCC..GAA.KUGFF.KU....KU.EEE.TT B99 K98 U99 A99 G98 F99 
15 6 9	..BB.G.CCC.GAA.KUG.FFKU....KU.EEE.TT B98 K98 C99 U99 A99 G98 
15 6 9	...BB...CCCG.AAKUG.FFKUG...KU..EEETT B97 K98 C98 U99 G99 E99 
15 6 9	...BBG.CCCUG.AAKUGFF.KU....K...EEETT B97 K98 C99 G98 F99 E99 
15 6 9	BB....CCCKU.AA.KUGFF.KUG.....G.EEETT K99 A99 G96 F99 E99 
15 6 9	BB...G.CCC.GAA.KUG.FFKU....KU.EEETT. K98 C99 U99 A99 G98 T99 
15 6 9	.BB.U.CCCKUGAA.KUG.FFK.G.......EEETT B99 K99 U99 A99 G99 E99 
15 6 9	....BB.CCCUGAA.KUG.FFKUG...K...EEETT B96 K98 C99 A99 G99 E99 
15 6 9	.BBKUGCCCKUGAA.KUG....FF......EEETT. B99 U99 A99 G98 F97 T99 
15 6 9	..BB..CCCKU..AAKUGFF.KUG.....GEEETT. B94 K99 F99 T99 
15 9 6	....BB.CCC.GAA..UGFF.KUG...KU.EEEKTT B96 K97 C99 U99 A97 G99 F99 
15 6 9	..BBUGCCC.UGAA.KUG.FFK.....K...EEETT B98 K98 U99 A99 G98 E99 
15 6 9	BB.K..CCCKUGAA.KUG..FFUG......EEETT. A99 G97 F97 T99 
15 6 9	BB..UGCCC.UGAA.KUGFF.K.....K..EEETT. K98 U99 A99 G98 F99 T99 
15 6 9	.BB.U.CCCKU..AAKUG.FFK.G.....GEEETT. B99 K99 U99 A98 T99 
15 6 9	...BB...CCCG.AAKUGFF.KUG...KU.EEE.TT B97 K98 C98 U99 G99 F99 
15 6 9	....BBCCC.U.AA.KUGFF.KUG...K.G.EEETT B96 K98 A99 F99 E99 
15 6 9	..BB...CCC..AA.KUG.FFKUG...KUG.EEETT B98 K98 C99 U99 A99 E99 
15 6 9	.BB.U.CCC.U..AAKUGFF.K.G...K.GEEETT. B99 K96 U99 F99 T99 
15 6 9	..BBUGCCCKUG.AAKUG.FFK.........EEETT B98 K99 U99 G98 E99 
15 6 9	...BB....CCCAA.KUG.FFKUG...KUG.EEETT B97 K98 C97 U99 A99 E99 
15 6 9	..BB....CCC..AAKUGFF.KUG...KUG.EEETT B98 K98 C98 U99 F99 E99 
15 6 9	...BBGCCC.UGAA.KUGFF.KU....K...EEETT B97 K98 A99 G98 F99 E99 
15 6 9	.BB...CCC..GAA.KUGFF.KUG...KU.EEE.TT B99 K98 U99 A99 G99 F99 
15 6 9	BB..UG.CCCUGAA.KUG.FFK.....K..EEE.TT K96 C99 U99 A99 G98 
15 6 9	...BBGCCCK.G.AAKUGFF.KU.....U..EEETT B97 K99 U99 G98 F99 E99 
15 6 9	BB..U.CCCKU..AAKUGFF.K.G.....G.EEETT B98 U99 K99 F99 E99 
15 6 9	.BB......CCCAA.KUG.FFKUG...KUG.EEETT B99 K98 C97 U99 A99 E99 
15 6 9	...KBBCCCKUG.AAKUGFF..UG.......EEETT B96 K96 G99 F99 E99 
15 6 9	...BB.CCCKU..AAKUG.FFKUG.....G.EEETT B97 K99 U98 E99 
15 6 9	BB..U.CCC.U..AAKUGFF.K.G...K.G.EEETT B94 U99 K98 F99 E99 
15 6 9	..BB..CCC...AA.KUG.FFKUG...KUGEEETT. B98 K98 U99 A99 T99 
15 6 9	..BB.GCCCK.GAA.KUG.FFKU.....U.EEETT. B98 K99 U99 A99 G98 T99 
15 9 6	..BB.GCCC.UG..AAUG.FFKU....K..EEEKTT B98 K97 C96 U98 A99 G98 
15 6 9	..BB..CCCK..AA.KUGFF.KUG....UGEEETT. B98 K99 U99 A99 F99 T99 
15 6 9	.BB....CCC..AA.KUG.FFKUG...KUG.EEETT B99 K98 C99 U99 A99 E99 
15 6 9	...BB.CCCKUGAA.KUG.FFKUG.......EEETT B97 K95 A99 G99 E99 
15 6 9	..BB...CCCU..AAKUG.FFKUG...K.GEEETT. B98 K98 C99 G98 T99 
15 6 9	.BB..G..CCCG.AAKUG.FFKU....KU.EEETT. B99 K98 C98 U99 G98 T99 
15 6 9	BB..U.CCCKUG.AAKUGFF.K.G.......EEETT K99 U99 G97 F99 E99 
15 6 9	.BB.U..CCCU.AA.KUG.FFK.G...K.G.EEETT B99 K98 C99 U99 A99 E99 
15 9 6	.BB.....CCC.AA.KU.FF.KUG...KUGEEETTG B97 C98 A99 K98 U99 F99 G99 T99 
15 6 9	..BBU..CCCU.AA.KUG.FFK.G...K.G.EEETT B98 K98 C99 U99 A99 E99 
15 6 9	..BB..CCC.UGAA.KUG.FFKUG...K...EEETT B96 G99 A99 K98 E99 
15 6 9	...BB..CCCUGAA.KUG.FFKUG...K...EEETT B97 K98 C99 A99 G99 E99 
15 6 9	.BBK.GCCCKUG.AAKUG..FFU.......EEETT. B99 G96 F97 T99 
15 6 9	...BB...CCCG.AAKUGFF.KUG...KU.EEE.TT B97 K98 C98 U99 G99 F99 
15 6 9	...BBGCCCKUGAA.KUGFF.KU.......EEETT. B97 K99 A99 G98 F99 T99 
15 6 9	..BBU.CCCKUGAA.KUG.FFK.G......EEE.TT B98 K95 U99 A99 G99 
15 6 9	...KBBCCCKUG.AAKUG.FF.UG......EEE.TT B96 K94 G99 
15 6 9	.BBKUGCCCKUGAA.KUG...FF........EEETT B99 U99 A99 G98 F98 E99 
15 6 9	..BB..CCC...AA.KUG.FFKUG...KUGEEETT. B98 K98 U99 A99 T99 
15 6 9	..BB..CCC...AA.KUGFF.KUG...KUG.EEETT B98 K98 U99 A99 F99 E99 
15 6 9	...BB.CCCKU.AA.KUG.FFKUG.....G.EEETT B97 K97 A99 E99 
15 6 9	.BB...CCC..GAA.KUG.FFKUG...KU.EEETT. B99 K98 U99 A99 G99 T99 
15 6 9	.BB......CCC.AAKUGFF.KUG...KUGEEE.TT B99 K96 C97 U99 F99 
15 6 9	..BB.G..CCCG.AAKUG.FFKU....KU.EEE.TT B98 K98 C98 U99 G98 
15 6 9	...KBBCCCKUGAA.KUG.FF.UG......EEETT. B96 K94 A99 G99 T99 
15 6 9	.BB....CCC...AAKUG.FFKUG...KUG.EEETT B99 K98 C95 U99 E99 
15 6 9	..BB....CCC..AAKUG.FFKUG...KUGEEETT. B98 K96 C98 U99 T99 
15 6 9	.BB.UGCCC.UGAA.KUGFF.K.....K..EEE.TT B99 K98 U99 A99 G98 F99 
15 6 9	..BB.GCCCK.GAA.KUGFF.KU.....U.EEE.TT B98 K99 U99 A99 G98 F99 
15 6 9	BB...GCCC.UGAA.KUGFF.KU....K...EEETT K98 A99 G98 F99 E99 
15 6 9	.BBKU.CCCKUG.AAKUG..FF.G......EEETT. B99 U99 G97 F99 T99 
15 6 9	...BB.CCCK..AA.KUGFF.KUG....UGEEETT. B97 K99 U99 A99 F99 T99 
15 6 9	BB.....CCCUGAA.KUGFF.KUG...K...EEETT K98 C99 A99 G99 F99 E99 
15 6 9	..BB..CCCKUGAA.KUGFF.KUG.......EEETT B98 K99 A99 G99 F99 E99 
15 6 9	.BBKU.CCCKUG.AAKUGFF...G......EEETT. B99 U99 G97 F99 T99 
15 6 9	.BBKU.CCCKU.AA.KUG...FFG.....GEEE.TT B99 U99 A99 F98 T98 
15 6 9	....BBCCCKUGAA.KUGFF.KUG.......EEETT B96 K99 A99 G99 F99 E99 
15 6 9	.BBKU.CCCKU.AA.KUGFF...G.....GEEETT. B99 U99 A99 F95 T99 
15 6 9	....BBCCCK.G.AAKUG.FFKUG....U.EEETT. B96 K99 U99 G97 T99 
15 6 9	...BB..CCC..AA.KUG.FFKUG...KUGEEE.TT B97 K96 C99 U99 A99 
15 6 9	.BB.U.CCC.U..AAKUGFF.K.G...K.GEEE.TT B99 K96 U97 F99 
15 6 9	BB...G.CCC.G.AAKUGFF.KU....KU.EEE.TT K96 C99 U99 G98 F99 
15 6 9	BB..UGCCC.UGAA.KUG...KFF...K...EEETT K98 U99 A99 G98 F97 E99 
15 6 9	.BB..G.CCCUG.AAKUG.FFKU....K..EEE.TT B95 G98 C99 K96 
15 6 9	....BB.CCC..AA.KUG.FFKUG...KUG.EEETT B96 K98 C99 U99 A99 E99 
15 6 9	BB.KUGCCCKUG.AAKUG....FF.......EEETT U99 A98 G98 F97 E99 
15 6 9	.BB.U..CCCU.AA.KUG.FFK.G...K.GEEETT. B99 K98 C99 U99 A99 T99 
15 6 9	..BB...CCC..AA.KUG.FFKUG...KUGEEE.TT B98 K96 C99 U99 A99 
15 6 9	.BBK.GCCCKUGAA.KUG.FF.U.......EEETT. B99 U98 A99 G98 T99 
15 6 9	BB.K..CCCKUGAA.KUG.FF.UG......EEETT. U98 A99 G97 T99 
15 6 9	.BBKUGCCCKUGAA.KUG...FF.......EEETT. B99 U99 A99 G98 F98 T99 
15 6 9	.BB.U.CCCKU..AAKUGFF.K.G.....GEEE.TT B99 K95 U97 F99 
15 6 9	...BB.CCCK.GAA.KUG.FFKUG....U.EEETT. B97 K99 U99 A99 G99 T99 
15 6 9	BB....CCC.U.AA.KUGFF.KUG...K.GEEETT. K98 A99 G98 F99 T99 
15 6 9	...KBBCCCKU.AA.KUGFF..UG.....G.EEETT B96 K98 A99 F99 E99 
15 6 9	.BB.UGCCCKUG.AAKUG...KFF.......EEETT B99 K99 U99 G98 F97 E99 
15 6 9	..BB..CCCKUG.AAKUGFF.KUG.......EEETT B94 K99 G99 F99 E99 
15 6 9	...BBG..CCCG.AAKUGFF.KU....KU.EEE.TT B97 K98 C98 U99 G98 F99 
15 6 9	....BB.CCC.G.AAKUG.FFKUG...KU.EEE.TT B96 K96 C99 U99 G99 
15 6 9	...KBBCCCK...AAKUGFF..UG....UG.EEETT B96 K98 U99 F99 E99 
15 6 9	.BB..GCCCK.G.AAKUG.FFKU.....U.EEETT. B99 K99 U97 G98 T99 
15 6 9	BB..UGCCC.UGAA.KUG...KFF...K..EEETT. K98 U99 A99 G98 F97 T99 
15 6 9	BB.KUGCCCKUGAA.KUG..FF.........EEETT U99 A99 G98 F99 E99 
15 6 9	...BB....CCC.AAKUGFF.KUG...KUGEEE.TT B97 K96 C97 U99 F99 
15 6 9	..BB.G.CCC.G.AAKUG.FFKU....KU.EEE.TT B98 K96 C99 U99 G98 
15 6 9	....BB...CCC.AAKUGFF.KUG...KUGEEE.TT B96 K96 C97 U99 F99 
15 6 9	.BB.UGCCCKUG.AAKUGFF.K........EEETT. B99 K99 U99 G98 F99 T99 
15 6 9	..BB.G.CCCUGAA.KUG.FFKU....K...EEETT B98 K98 C99 A99 G98 E99 
15 6 9	.BB..G.CCCUGAA.KUG.FFKU....K...EEETT B99 K98 C99 A99 G98 E99 
15 6 9	BB.KUGCCCKUG.AAKUG..FF........EEETT. B98 U99 G98 F99 T99 
15 6 9	BB..U.CCCKU.AA.KUGFF.K.G.....GEEETT. K99 U99 A99 F95 T99 
